PlotViewID,PlotCode,AGB,AGWP,Mort,Lat,Long,Area,Altitude,FirstCens,LastCens,MonitorLength,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob,MEM1,MEM2,MEM3,MEM4,MEM5,MEM6,MEM7,MEM8,AGBChv_NoHt,AGWPChv_NoHt
567,TNP-15,378.9733885,4.827758595,3.319294163,6.05,9.28,1,182,2001.501,2012.508,11.007,2007.0045,AF,0.751169305,1.163703273,14844.91667,0.155495699,27.39,160,25.98166646,9.350000223,77.27272668,92.51125869,31.78999962,19.68999924,12.10000038,24.80666667,26.13999968,27.18999987,24.80666667,2299,372,9,73.31374034,1047,68,296,1047,21.30666635,30.65666657,22.99000038,16.91,72.56,0.01635582,0.016692607,-267,7,4,1.358333319,1.5,8.416666667,57.58333333,25.75,51.08333333,102.56,9,1.143208291,-0.554198429,-0.057982471,-0.716718492,0.161572584,-0.047735424,0.093100483,0.000246132,420.7992896,5.427025991
585,NNP-01,410.4256808,2.893867691,6.70405904,2.23,16.4,1,394,2005.501,2014.322,8.821,2009.9115,AF,0.578500167,0.811560063,15925.16667,0.080094461,25.76499962,367,24.78583327,9.475000064,84.59820909,60.99398356,30.365,19.16499924,11.20000076,24.31499981,24.74833321,25.63166673,24.16499987,1628,216,42,40.57373405,596,173,448,504,20.04833324,29.5233333,21.16499924,7.53,75.6,0.010379389,0.008615805,-127,5,3,1.041666677,1.200000048,7.333333333,55.91666667,31,48.08333333,34.46,3,1.143034127,-0.550421138,-0.140441314,-0.763446125,0.184187258,-0.111633934,0.129620595,-0.00312274,462.5450888,3.318200731
586,NNP-02,335.607551,4.753613065,2.42604237,2.24,16.4,1,404,2005.501,2014.322,8.821,2009.9115,AF,0.574159398,0.812237938,15919.25,0.080607248,25.82499924,409,24.82500003,9.46666654,84.52381703,62.88517123,30.42499962,19.22500076,11.19999886,24.3416666,24.79166673,25.69166667,24.17499994,1639,217,42,40.49020506,599,174,452,507,20.09166676,29.5583333,21.22500076,6.48,75.25,0.010379389,0.008615805,-126,5,3,1.050000012,1.200000048,6.416666667,56.16666667,32,48.33333333,33.62,4,1.143032772,-0.550419863,-0.14043789,-0.763426267,0.184166892,-0.111691673,0.129581247,-0.003123569,375.4248368,5.391797297
592,CEB-03,202.5189537,4.895654786,4.743935755,-0.15,13.05,1,NA,2002.2,2009.219,7.019,2005.7095,AF,0.430075233,0.557120425,12360,0.161899715,24.89999962,515,23.79166651,8.283333143,74.62462034,92.06801143,28.60000038,17.5,11.10000038,23.86666616,22.49999968,24.73333359,22.49999968,1722,284,13,58.39639158,665,87,529,87,19.64999994,27.93333308,21.10000038,4.83,85.67,0.007647306,0.00707282,-213,4,3,0.99166667,1.100000024,10.41666667,47.91666667,40.08333333,45,48.54,7,1.139062935,-0.546652174,-0.110919387,-0.700198691,0.152847274,-0.063596799,0.102372968,-0.001080401,214.7478491,5.381407841
612,CEB-04,232.7213053,4.830666102,4.942268053,-0.15,13.05,1,NA,2002.2,2009.219,7.019,2005.7095,AF,0.430075233,0.557120425,12360,0.161899715,24.89999962,515,23.79166651,8.283333143,74.62462034,92.06801143,28.60000038,17.5,11.10000038,23.86666616,22.49999968,24.73333359,22.49999968,1722,284,13,58.39639158,665,87,529,87,19.64999994,27.93333308,21.10000038,4.83,85.67,0.007647306,0.00707282,-213,4,3,0.99166667,1.100000024,10.41666667,47.91666667,40.08333333,45,48.54,7,1.139062935,-0.546652174,-0.110919387,-0.700198691,0.152847274,-0.063596799,0.102372968,-0.001080401,252.4887115,5.419384198
614,NGI-01,335.4923088,2.917165015,3.455245923,5.35,9.52,1,248,2006.942,2011.255,4.313,2009.0985,AF,0.675862934,0.971392823,14775.5,0.14957768,27.11500038,251,25.81083327,9.008333206,77.6580551,82.22635173,31.31499924,19.71500076,11.59999847,24.71500013,26.03166641,26.86499975,24.71500013,2695,422,17,71.13056246,1253,98,386,1253,21.30666667,30.31499987,22.81499924,13.87,73.61,0.016349206,0.016796108,-222,6,4,1.391666681,1.600000024,18.5,48.16666667,31.75,52.08333333,84.83,11,1.143493259,-0.554297979,-0.062592339,-0.719985663,0.163335368,-0.049132869,0.096376741,8.25E-05,370.624334,3.25312724
615,NGI-02,470.2091578,4.048469133,0.54070175,5.35,9.52,1,258,2006.951,2011.264,4.313,2009.1075,AF,0.675862934,0.971392823,14775.5,0.14957768,27.06500038,251,25.76083327,9.008333206,77.6580551,82.22635173,31.26499924,19.66500076,11.59999847,24.66500013,25.98166641,26.81499975,24.66500013,2695,422,17,71.13056246,1253,98,386,1253,21.25666667,30.26499987,22.76499924,13.87,73.61,0.016349206,0.016796108,-222,6,4,1.391666681,1.600000024,18.5,48.16666667,31.75,52.08333333,84.83,11,1.143494164,-0.554296101,-0.062657371,-0.720017738,0.163346811,-0.049199546,0.096394609,7.95E-05,526.3390935,4.59918099
616,NGI-03,310.3009404,5.505591879,2.784843026,5.36,9.55,1,251,2007.019,2011.2795,4.2605,2009.14925,AF,0.676830674,0.981392814,14729.16667,0.147564721,27.08500038,248,25.75999994,8.96666654,77.29885965,85.3468756,31.28499924,19.68500076,11.59999847,24.60166679,26.01833314,26.83499975,24.60166679,2694,422,17,71.1510803,1252,97,384,1252,21.27666667,30.24333321,22.88499962,14.46,74.31,0.016349206,0.016796108,-222,6,4,1.341666659,1.5,15.41666667,52.66666667,26.83333333,50.83333333,82.82,7,1.143496414,-0.554287402,-0.062911665,-0.720136781,0.163385331,-0.04948169,0.096451483,6.76E-05,345.974039,6.197553092
617,NGI-04,389.7952844,5.023184359,1.494894299,5.36,9.58,1,511,2007.03,2013.074,6.044,2010.052,AF,0.681300011,0.999653861,14656.41667,0.154442297,26.09500038,410,24.72416659,8.808333238,76.59420207,88.252176,30.19500076,18.69500076,11.5,23.51166673,25.04499987,25.8116666,23.51166673,2671,426,17,71.393627,1251,95,384,1251,20.31999997,29.12833321,21.89499962,14.89,75.54,0.016349206,0.016796108,-225,6,4,1.408333341,1.600000024,14.41666667,50.83333333,28.83333333,50.08333333,85.84,10,1.143500491,-0.554280374,-0.063171775,-0.720267973,0.163434038,-0.04973865,0.096528924,5.58E-05,430.5936756,5.562933105
618,NGI-05,384.2838204,5.001762825,7.410486905,5.36,9.58,1,397,2007.041,2013.063,6.022,2010.052,AF,0.675147304,0.993015963,14650,0.154966975,26.42999962,403,25.12999998,8.766666571,76.23188323,89.23920857,30.63000038,19.13000038,11.5,23.91333321,25.48000013,26.24666654,23.91333321,2663,425,17,71.35324914,1248,95,384,1248,20.7466667,29.51333327,22.32999924,15.58,75.84,0.016349206,0.016796108,-225,6,4,1.408333341,1.600000024,16.33333333,51.41666667,28.58333333,50.08333333,82,11,1.143500667,-0.554281474,-0.063150782,-0.720259952,0.163432621,-0.049709303,0.096527905,5.69E-05,423.1125398,5.51765212
669,SAN-21,405.1745582,5.930796193,2.451619706,2.26,16.38,1,397,2005.622,2013.532,7.91,2009.577,AF,0.578017128,0.831560044,15881.16667,0.081614919,25.83999924,405,24.88999998,9.533333302,84.36578713,62.8128597,30.54,19.24000076,11.29999924,24.40666679,24.87333302,25.74000013,24.24000013,1639,217,42,40.45935439,599,174,350,509,20.12333333,29.65666663,21.24000076,7.06,75.1,0.010379389,0.008615805,-126,5,3,1.025000006,1.200000048,6.5,59.41666667,29.33333333,47.58333333,34.38,4,1.143042176,-0.550440916,-0.140182541,-0.763275131,0.184081809,-0.111516725,0.129448915,-0.003113894,456.9141863,6.654293606
670,SAN-22,501.9079375,4.994339237,4.951313641,2.3,16.39,1,416,2005.622,2013.542,7.92,2009.582,AF,0.57883686,0.832237919,15901.5,0.082283322,25.84499924,425,24.8200001,9.53333346,84.36578853,63.97796711,30.44499962,19.14500038,11.29999924,24.34500019,24.795,25.69499994,24.16166679,1643,218,42,40.6682804,602,173,452,512,20.05333337,29.58666683,21.24500076,7.25,76.04,0.010379389,0.008615805,-127,5,3,1.025000011,1.200000048,6.083333333,59.66666667,30.25,48.41666667,37.07,8,1.143039755,-0.550440014,-0.140144996,-0.763209109,0.184022219,-0.11163857,0.129337264,-0.003114819,572.1716775,5.716271078
671,SAN-23,389.5847941,6.339682302,4.916698277,2.35,16.32,1,400,2005.622,2013.553,7.931,2009.5875,AF,0.577419363,0.832237919,15946.25,0.080569932,25.86500076,433,24.92750013,9.575000127,84.73452012,61.01881116,30.56499962,19.26500038,11.29999924,24.46500019,24.88166686,25.76500006,24.29833352,1634,219,41,41.07030458,599,170,450,509,20.14000006,29.71500019,21.26500038,8.26,74.28,0.010379389,0.008615805,-130,5,3,1.041666682,1.200000048,5.75,57.33333333,31,49.33333333,37.57,5,1.14306965,-0.550506619,-0.139340555,-0.762743224,0.183765724,-0.111052817,0.128942312,-0.003083764,439.2945641,7.239108756
672,SAN-24,344.9898054,4.398597913,3.106049805,2.34,16.35,1,397,2005.622,2013.562,7.94,2009.592,AF,0.574411357,0.823015886,15949,0.080163302,25.82500076,422,24.86250011,9.525000095,84.29204193,62.08956333,30.52499962,19.22500038,11.29999924,24.39166673,24.82500013,25.70833333,24.22500006,1636,218,41,40.99989351,600,171,451,509,20.10000006,29.62500016,21.22500038,8.1,75.54,0.010379389,0.008615805,-129,5,3,1.041666677,1.200000048,5.333333333,56.91666667,32,48.08333333,33.51,5,1.143057153,-0.550480732,-0.139632127,-0.762892949,0.183838122,-0.111329596,0.129045184,-0.003096046,388.2647797,4.983810219
673,SAN-25,308.2573321,4.934248337,3.629956288,2.38,16.38,1,414,2005.622,2013.573,7.951,2009.5975,AF,0.569534789,0.833015877,15991.33333,0.080214624,25.80500076,435,24.76750006,9.558333079,84.58702411,60.68266067,30.40499924,19.105,11.29999924,24.30500013,24.73833352,25.605,24.15500019,1637,218,41,41.06320121,600,169,452,513,19.98833352,29.5466666,21.105,7.85,74.62,0.010379389,0.008615805,-131,5,3,1.033333341,1.200000048,6.416666667,56.83333333,31.5,50.91666667,37.56,5,1.143046561,-0.550463216,-0.139778041,-0.76292175,0.18382506,-0.111623469,0.128999775,-0.00310465,344.8873652,5.542267418
674,SAN-26,334.4054423,4.900143307,4.280519009,2.37,16.4,1,431,2005.622,2013.581,7.959,2009.6015,AF,0.564512534,0.823893854,16012.66667,0.079534403,25.67500038,446,24.68333327,9.516666412,84.97023004,60.78402483,30.27500076,19.075,11.20000076,24.24166667,24.6416666,25.52500013,24.075,1639,218,41,41.0087736,600,169,453,513,19.92500006,29.44166648,21.075,7.52,75.15,0.010379389,0.008615805,-131,5,3,1.041666677,1.200000048,6.25,56.25,33.66666667,49.08333333,38.39,3,1.143037698,-0.550444486,-0.139993291,-0.76303704,0.183883664,-0.111811768,0.129085761,-0.00311346,371.7232559,5.411912489
675,SAN-27,381.8108896,5.37579052,3.28371165,2.4,16.43,1,455,2005.622,2013.614,7.992,2009.618,AF,0.556220367,0.804870682,16060.91667,0.080727727,25.465,448,24.50250006,9.558333079,84.58700983,61.64874997,30.16500076,18.86499962,11.30000114,24.04833333,24.465,25.34833352,23.88166667,1639,217,41,40.78212241,598,168,453,517,19.72333352,29.2816666,20.86499962,7.48,75.17,0.010379389,0.008615805,-132,5,3,1.033333341,1.200000048,6.916666667,52.91666667,34,50.83333333,37.49,8,1.143024099,-0.55041998,-0.140226779,-0.763121292,0.183903754,-0.112153435,0.129093412,-0.003125184,431.5057983,6.066886217
676,SAN-28,476.7659919,6.223962942,4.737726081,2.37,16.43,1,448,2005.411,2013.614,8.203,2009.5125,AF,0.558211111,0.804870682,16071.5,0.078943703,25.545,457,24.56583333,9.524999936,85.0446365,61.73469649,30.14500038,18.94499962,11.20000076,24.1116666,24.545,25.41166648,23.94499994,1638,219,41,41.0559348,600,168,452,515,19.80333337,29.3283333,20.94499962,6.94,75.06,0.010379389,0.008615805,-132,5,3,1.066666673,1.299999952,6.166666667,54.66666667,34,48.08333333,34.59,7,1.143024555,-0.550417569,-0.140292877,-0.763189724,0.183956984,-0.112100021,0.12918915,-0.003126133,537.2513329,7.013779983
677,SAN-29,304.5327924,5.376294562,4.115588456,2.39,16.44,1,453,2005.622,2013.611,7.989,2009.6165,AF,0.553260574,0.814870911,16024.25,0.081059302,25.58,469,24.55499998,9.516666571,84.21827971,61.62571125,30.18000038,18.87999924,11.30000114,24.09666641,24.54666686,25.3966666,23.92999975,1648,218,41,40.70701,601,170,455,518,19.7966667,29.31333327,20.97999962,7.38,75.69,0.010379389,0.008615805,-130,5,3,1.041666677,1.200000048,7.083333333,55.16666667,33,47.83333333,35.85,5,1.143016413,-0.55040284,-0.14043394,-0.763241682,0.183970273,-0.112302882,0.129196006,-0.003133159,338.3289219,6.084086411
678,SAN-30,364.926064,4.914783067,4.539361668,2.37,16.47,1,462,2005.622,2013.616,7.994,2009.619,AF,0.555242945,0.824870902,15979.58333,0.080040857,25.46999962,476,24.5116666,9.48333327,84.67261271,60.48417151,30.07,18.86999924,11.20000076,24.06999968,24.48666667,25.33666673,23.90333302,1656,218,42,40.50441609,604,172,457,520,19.76999997,29.25333324,20.86999924,7.08,75.16,0.010379389,0.008615805,-128,5,3,1.025000011,1.200000048,6.666666667,54.41666667,34.5,48.08333333,32.15,5,1.143003578,-0.550375026,-0.140761441,-0.763425857,0.184068952,-0.112559837,0.129345345,-0.003146088,409.3872437,5.524300282
679,NGI-06,344.910225,4.617220228,8.674654236,5.17,9.68,1,531,2008.055,2013.1025,5.0475,2010.57875,AF,0.568536479,0.874450333,14548.16667,0.156317126,25.67499924,606,24.41666651,9,75.63025453,96.12570254,29.97500038,18.07500076,11.89999962,23.05833308,24.92499987,25.52499962,23.05833308,2683,440,18,71.57708624,1271,96,389,1271,19.91666651,28.91666651,21.47500038,9.25,89.73,0.016349206,0.016796108,-219,6,4,1.466666669,1.899999976,41.33333333,46,29.91666667,49.91666667,80.89,25,1.143572505,-0.554287657,-0.064746981,-0.721315816,0.163979452,-0.050444575,0.097515856,-2.95E-06,379.609242,5.071910414
680,NGI-07,274.6575716,4.993855067,3.167393283,5.18,9.68,1,790,2008.079,2013.1125,5.0335,2010.59575,AF,0.580674277,0.912040981,14391.16667,0.159246588,24.03999924,638,22.75250005,8.758333365,74.22316891,101.2001963,28.24,16.44000076,11.79999924,21.3066666,23.37333352,23.87333352,21.3066666,2603,435,16,72.19744229,1246,86,383,1246,18.37333337,27.13166673,19.94000076,6.33,92.82,0.016349206,0.016796108,-232,6,4,1.483333339,1.700000048,41.41666667,47.58333333,28.58333333,50.16666667,81.91,32,1.143570157,-0.554285295,-0.064744414,-0.721301937,0.163966494,-0.050484279,0.097489337,-3.45E-06,299.6989214,5.479267803
681,NGI-08,189.2780418,4.290960944,4.873351855,5.18,9.68,1,669,2008.068,2013.122,5.054,2010.595,AF,0.580674277,0.912040981,14391.16667,0.159246588,24.64499924,638,23.35750005,8.758333365,74.22316891,101.2001963,28.845,17.04500076,11.79999924,21.9116666,23.97833352,24.47833352,21.9116666,2603,435,16,72.19744229,1246,86,383,1246,18.97833337,27.73666673,20.54500076,6.33,92.82,0.016349206,0.016796108,-232,6,4,1.483333339,1.700000048,41.41666667,47.58333333,28.58333333,50.16666667,81.91,32,1.143571577,-0.554284582,-0.064795181,-0.721331185,0.163979649,-0.0505222,0.097511932,-5.57E-06,204.9894689,4.617985865
753,VTA-09,647.5160322,4.322108906,NA,-7.71,36.89,1,1124,2007.5865,2009.749,2.1625,2008.66775,AF,0.588685833,0.824446715,16144,0.12648274,22.345,1093,20.50333338,9.950000286,65.89403997,177.0314968,27.44500038,12.345,15.10000038,21.87833314,18.22833337,22.21166679,18.095,1543,316,6,85.38122717,805,40,594,58,15.52833324,25.47833352,17.64499924,9.25,74.59,0.020197811,0.020831189,-391,9,5,2.049999992,2.5,15.33333333,45.16666667,34.08333333,52.75,24.38,44,0.917507088,0.207020916,-4.298518851,-1.645855828,2.580574891,1.078333559,1.170756433,-0.000220162,642.3756889,4.351280928
756,VTA-12,551.3021492,5.208896175,0.269029681,-5.1,38.62,1,1044,2007.7825,2010.682,2.8995,2009.23225,AF,0.392384656,0.653738518,15272.41667,0.164925987,22.59499924,1003,20.0158335,9.375000556,64.655172,186.5531633,27.49500076,12.99499981,14.50000095,20.94500025,17.71166683,22.26166686,17.71166683,1550,287,60,56.48265581,682,217,285,217,15.32833322,24.70333378,17.69499962,10.98,77.46,0.016857263,0.017550294,-99,9,6,3.108333349,3.700000048,9.083333333,40.25,43.25,52.25,82.29,14,0.932526692,0.882918013,-3.660360081,-4.028464919,-8.002688274,0.00902484,-1.552497346,0.003139756,553.5351232,5.22127343
1026,DJL-01,557.5831959,4.431399551,0.537147862,3.12,13.58,1,544,2006.318,2015.789,9.471,2011.0535,AF,0.5128714,0.699761779,14379.75,0.115729557,25.09000076,622,24.04833322,9.683333238,84.20289772,64.76648139,29.68999924,18.18999924,11.5,23.89,23.85666654,24.93999987,23.47333302,1621,286,31,56.90994212,630,108,516,447,19.2066666,28.88999984,20.39,8.6,78.18,0.00900012,0.0084194,-192,5,3,1.033333346,1.200000048,8.166666667,48.16666667,42.25,49.41666667,68.49,11,1.143890374,-0.552647196,-0.110085939,-0.747019424,0.176069337,-0.085595879,0.11736966,-0.00187276,635.1648221,5.1618116
1027,DJL-02,404.624166,7.327454117,3.373589646,3.12,13.59,1,606,2006.329,2015.789,9.46,2011.059,AF,0.51182157,0.699761779,14394.16667,0.114772043,24.75000076,616,23.73333324,9.683333079,84.94152108,63.90096369,29.34999924,17.94999962,11.39999962,23.56666673,23.53333327,24.59999987,23.16666648,1619,286,31,56.88291558,629,108,515,446,18.8916667,28.57499978,20.05,8.78,78.58,0.00900012,0.0084194,-192,5,3,1.033333346,1.200000048,8.75,48.16666667,42.91666667,49.41666667,69.33,12,1.143889285,-0.552643236,-0.110150476,-0.747053348,0.176084815,-0.085654713,0.117393108,-0.001875506,451.8367435,8.365936448
1028,DJL-03,644.3132601,7.447866675,0.997098645,3.04,13.62,1,569,2006.337,2015.789,9.452,2011.063,AF,0.518582093,0.69839212,14395.83333,0.116521124,24.86999924,583,23.89083344,9.774999777,84.26723669,64.89356649,29.57,17.96999962,11.60000038,23.73666667,23.68666679,24.78666686,23.32000032,1609,282,32,56.29295678,625,111,512,441,19.00333356,28.77833333,20.27000076,7.47,77.68,0.00900012,0.0084194,-189,5,3,1.033333346,1.200000048,8.75,48.16666667,43,49.16666667,78.02,8,1.143887797,-0.552618397,-0.110683908,-0.747414645,0.176299278,-0.085868534,0.117756889,-0.001893896,729.4938832,8.671469436
1029,DJL-04,361.1723928,6.823565396,2.768113959,3.05,13.62,1,595,2006.345,2015.789,9.444,2011.067,AF,0.516963107,0.70839211,14432.41667,0.11789914,24.81999924,599,23.80750006,9.774999936,84.26723806,64.35431125,29.52,17.91999962,11.60000038,23.63666679,23.60333333,24.7033334,23.23666686,1610,282,31,56.44754016,626,110,513,442,18.9200001,28.69500003,20.12000038,7.55,77.87,0.00900012,0.0084194,-190,5,3,1.083333338,1.299999952,7.75,47.25,42.25,49.41666667,77.2,10,1.143887829,-0.552620405,-0.110638685,-0.747382725,0.176279694,-0.085854756,0.117723322,-0.001892407,392.9796678,7.570158391
1030,DJL-05,539.4676905,5.087352242,0.637165234,3.03,13.58,1,604,2006.353,2015.789,9.436,2011.071,AF,0.515689187,0.69839212,14385.58333,0.118697701,24.79499924,603,23.79083343,9.774999936,84.26723806,64.92857708,29.495,17.89499962,11.60000038,23.62833352,23.57833333,24.69500013,23.21166686,1608,284,31,56.7173691,626,110,513,439,18.90333346,28.6783334,20.09500038,7.15,77.14,0.00900012,0.0084194,-190,5,3,1.058333342,1.299999952,8.5,47.25,41.75,50.33333333,69.51,13,1.143895534,-0.552641231,-0.110346999,-0.747259245,0.176241655,-0.08548831,0.117680057,-0.0018784,615.2905852,5.882114709
1031,DJL-06,282.8905865,5.079437513,4.038789068,3.03,13.61,1,585,2006.359,2015.8065,9.4475,2011.08275,AF,0.521394869,0.717120272,14403.91667,0.117633025,24.87499962,580,23.86250013,9.808332761,84.55458999,65.43995504,29.57500038,17.975,11.60000038,23.69166654,23.64166698,24.77500019,23.2916666,1606,281,31,56.40387055,625,110,512,441,18.95833375,28.76666651,20.17500076,7.69,77.08,0.00900012,0.0084194,-190,5,3,1.066666678,1.299999952,8.416666667,48.66666667,41.25,49.41666667,70.19,11,1.143889697,-0.552621084,-0.110668114,-0.747424253,0.176314674,-0.085793805,0.117788802,-0.001892267,306.2807829,5.628072554
1043,WKA-09,522.6163944,11.30914227,10.26079478,-1.24,11.11,1,689,2006.83,2013.644,6.814,2010.237,AF,0.458046616,0.537544993,11899.33333,0.177135331,24.45000038,659,23.29583337,7.325000127,66.59091025,120.8578733,27.85,16.85,11,23.63333346,21.50000025,24.39999987,21.50000025,2123,396,2,72.32221307,936,30,704,30,19.6333333,26.95833343,21.14999924,4.35,86.5,0.006933622,0.006736693,-303,5,4,1.083333343,1.299999952,12.25,40.58333333,39.5,46.08333333,53.28,21,1.143345699,-0.552584283,-0.098293137,-0.746243234,0.180118507,-0.056414717,0.125233607,-0.001026944,580.4940923,12.97203835
1066,FUR-08,200.2721568,5.254855653,4.040179456,5.58,-2.39,0.6,110,1990.211,2009.2,18.989,1999.7055,AF,0.640406773,0.861234952,16206.16667,0.132256227,27.73000076,116,26.45499987,8.150000254,72.12390093,104.3921511,31.53,20.23000076,11.29999924,26.89666648,27.01333295,27.66333289,25.01333359,1724,302,38,53.66537029,693,178,376,347,22.37999975,30.53,23.92999962,14.99,78.02,0.01922619,0.018581456,-122,6,4,1.233333334,1.700000048,8.333333333,57.75,22.5,50.33333333,113.74,7,1.090376271,-0.594564131,1.670257438,1.334011501,-0.041703486,-1.894687746,-1.445771545,0.000929951,224.0501743,5.951162871
1068,BBR-14,280.9776744,5.408346404,4.621983318,6.71,-1.29,0.88,230,1990.534,2010.301,19.767,2000.4175,AF,0.695534659,1.132826269,15599.08333,0.14302502,27.27500076,245,25.80416691,9.525000095,73.83721223,107.1205479,31.575,18.67500038,12.89999962,26.30833391,26.24166698,27.09166705,24.35833346,1301,194,11,54.3682282,488,92,312,382,21.04166686,30.56666695,22.97499962,21.83,70.33,0.01754329,0.016538798,-246,9,5,1.241666665,1.600000024,8.75,51.66666667,22.5,57.41666667,103.26,7,1.091189135,-0.595281809,1.665747922,1.335799543,-0.040372701,-1.911004919,-1.449029745,0.000446798,312.590902,5.996328923
1069,BBR-16,235.8635562,6.342533836,2.842576743,6.7,-1.29,0.92,205,1990.542,2010.318,19.776,2000.43,AF,0.702199804,1.143703293,15604.08333,0.147703731,27.36499924,218,25.84416694,9.425000032,73.63281714,107.1205321,31.565,18.76500076,12.79999924,26.34833378,26.28166686,27.13166692,24.39833365,1301,195,11,54.33190253,487,92,312,384,21.13166692,30.55666695,23.065,22.05,69.13,0.01754329,0.016538798,-246,9,5,1.266666671,1.600000024,10.58333333,51.25,24,56.41666667,100.67,10,1.091197943,-0.595290363,1.665716483,1.335805628,-0.040363196,-1.911101775,-1.449029471,0.000443353,260.5865762,7.057271303
